t_s,pressure_kpa,setpoint_kpa,valve_pct,phase,diverter,in_band
28.05,20.138,20.0,4.38,collecting,1,1
28.1,20.113,20.0,4.52,collecting,1,1
28.15,20.473,20.0,2.01,collecting,1,1
28.2,20.462,20.0,2.19,collecting,1,1
28.25,20.588,20.0,1.4,collecting,1,1
28.3,20.088,20.0,4.96,collecting,1,1
28.35,20.226,20.0,3.92,collecting,1,1
28.4,20.267,20.0,3.61,collecting,1,1
28.45,20.337,20.0,3.13,collecting,1,1
28.5,19.991,20.0,5.52,collecting,1,1
28.55,20.224,20.0,3.81,collecting,1,1
28.6,20.378,20.0,2.73,collecting,1,1
28.65,19.854,20.0,6.39,collecting,1,1
28.7,20.126,20.0,4.36,collecting,1,1
28.75,20.126,20.0,4.32,collecting,1,1
28.8,20.194,20.0,3.82,collecting,1,1
28.85,19.887,20.0,5.94,collecting,1,1
28.9,20.237,20.0,3.42,collecting,1,1
28.95,20.076,20.0,4.56,collecting,1,1
29.0,20.333,20.0,2.76,collecting,1,1
29.05,20.067,20.0,4.65,collecting,1,1
29.1,20.268,20.0,3.23,collecting,1,1
29.15,19.994,20.0,5.16,collecting,1,1
29.2,20.191,20.0,3.73,collecting,1,1
29.25,20.157,20.0,3.97,collecting,1,1
29.3,20.442,20.0,2.02,collecting,1,1
29.35,19.92,20.0,5.72,collecting,1,1
29.4,20.356,20.0,2.6,collecting,1,1
29.45,20.249,20.0,3.42,collecting,1,1
29.5,20.056,20.0,4.77,collecting,1,1
29.55,19.795,20.0,6.5,collecting,1,1
29.6,20.006,20.0,4.9,collecting,1,1
29.65,20.187,20.0,3.61,collecting,1,1
29.7,20.034,20.0,4.69,collecting,1,1
29.75,20.388,20.0,2.22,collecting,1,1
29.8,20.273,20.0,3.13,collecting,1,1
29.85,20.405,20.0,2.26,collecting,1,1
29.9,19.971,20.0,5.34,collecting,1,1
29.95,20.048,20.0,4.72,collecting,1,1
30.0,20.02,20.0,4.86,collecting,1,1
30.05,20.134,20.0,4.03,collecting,1,1
30.1,20.15,20.0,3.91,collecting,1,1
30.15,20.274,20.0,3.07,collecting,1,1
30.2,20.087,20.0,4.4,collecting,1,1
30.25,20.089,20.0,4.36,collecting,1,1
30.3,20.348,20.0,2.56,collecting,1,1
30.35,19.973,20.0,5.21,collecting,1,1
30.4,20.29,20.0,2.96,collecting,1,1
30.45,20.287,20.0,3.03,collecting,1,1
30.5,20.135,20.0,4.13,collecting,1,1
30.55,19.923,20.0,5.56,collecting,1,1
30.6,20.234,20.0,3.32,collecting,1,1
30.65,20.186,20.0,3.69,collecting,1,1
30.7,20.271,20.0,3.12,collecting,1,1
30.75,20.522,20.0,1.43,collecting,1,1
30.8,20.387,20.0,2.49,collecting,1,1
30.85,20.19,20.0,3.91,collecting,1,1
30.9,20.115,20.0,4.39,collecting,1,1
30.95,20.158,20.0,4.05,collecting,1,1
31.0,20.164,20.0,3.97,collecting,1,1
31.05,19.878,20.0,5.92,collecting,1,1
31.1,20.63,20.0,0.62,collecting,1,1
31.15,20.415,20.0,2.28,collecting,1,1
31.2,20.124,20.0,4.35,collecting,1,1
31.25,20.353,20.0,2.71,collecting,1,1
31.3,20.189,20.0,3.89,collecting,1,1
31.35,19.987,20.0,5.25,collecting,1,1
31.4,20.439,20.0,2.04,collecting,1,1
31.45,20.108,20.0,4.39,collecting,1,1
31.5,20.381,20.0,2.46,collecting,1,1
31.55,20.069,20.0,4.67,collecting,1,1
31.6,20.373,20.0,2.51,collecting,1,1
31.65,20.084,20.0,4.55,collecting,1,1
31.7,20.175,20.0,3.86,collecting,1,1
31.75,19.927,20.0,5.54,collecting,1,1
31.8,20.379,20.0,2.32,collecting,1,1
31.85,20.229,20.0,3.43,collecting,1,1
31.9,20.19,20.0,3.7,collecting,1,1
31.95,20.32,20.0,2.8,collecting,1,1
32.0,20.275,20.0,3.15,collecting,1,1
32.05,20.063,20.0,4.63,collecting,1,1
32.1,19.974,20.0,5.17,collecting,1,1
32.15,20.152,20.0,3.85,collecting,1,1
32.2,20.08,20.0,4.33,collecting,1,1
32.25,20.293,20.0,2.83,collecting,1,1
32.3,20.026,20.0,4.72,collecting,1,1
32.35,20.173,20.0,3.65,collecting,1,1
32.4,20.02,20.0,4.7,collecting,1,1
32.45,20.218,20.0,3.29,collecting,1,1
32.5,20.021,20.0,4.67,collecting,1,1
32.55,19.978,20.0,4.91,collecting,1,1
32.6,20.284,20.0,2.75,collecting,1,1
32.65,20.068,20.0,4.3,collecting,1,1
32.7,20.293,20.0,2.72,collecting,1,1
32.75,20.322,20.0,2.59,collecting,1,1
32.8,20.304,20.0,2.77,collecting,1,1
32.85,20.039,20.0,4.64,collecting,1,1
32.9,20.156,20.0,3.77,collecting,1,1
32.95,20.281,20.0,2.9,collecting,1,1
33.0,20.098,20.0,4.21,collecting,1,1
33.05,20.38,20.0,2.23,collecting,1,1
33.1,19.779,20.0,6.44,collecting,1,1
33.15,20.195,20.0,3.41,collecting,1,1
33.2,20.187,20.0,3.48,collecting,1,1
33.25,19.799,20.0,6.16,collecting,1,1
33.3,20.154,20.0,3.58,collecting,1,1
33.35,20.45,20.0,1.56,collecting,1,1
33.4,20.335,20.0,2.48,collecting,1,1
33.45,20.03,20.0,4.64,collecting,1,1
33.5,20.135,20.0,3.86,collecting,1,1
33.55,20.106,20.0,4.04,collecting,1,1
33.6,20.24,20.0,3.1,collecting,1,1
33.65,20.101,20.0,4.09,collecting,1,1
33.7,19.854,20.0,5.76,collecting,1,1
33.75,20.161,20.0,3.53,collecting,1,1
33.8,19.723,20.0,6.55,collecting,1,1
33.85,19.892,20.0,5.23,collecting,1,1
33.9,20.211,20.0,2.97,collecting,1,1
33.95,20.033,20.0,4.27,collecting,1,1
34.0,20.212,20.0,3.02,collecting,1,1
34.05,20.096,20.0,3.88,collecting,1,1
34.1,20.218,20.0,3.05,collecting,1,1
34.15,20.366,20.0,2.08,collecting,1,1
34.2,20.265,20.0,2.87,collecting,1,1
34.25,20.256,20.0,2.98,collecting,1,1
34.3,20.159,20.0,3.68,collecting,1,1
34.35,20.047,20.0,4.45,collecting,1,1
34.4,20.162,20.0,3.6,collecting,1,1
34.45,20.28,20.0,2.79,collecting,1,1
34.5,20.232,20.0,3.17,collecting,1,1
34.55,20.148,20.0,3.77,collecting,1,1
34.6,20.232,20.0,3.17,collecting,1,1
34.65,20.406,20.0,1.99,collecting,1,1
34.7,20.201,20.0,3.48,collecting,1,1
34.75,19.956,20.0,5.16,collecting,1,1
34.8,20.193,20.0,3.43,collecting,1,1
34.85,20.453,20.0,1.64,collecting,1,1
34.9,20.161,20.0,3.75,collecting,1,1
34.95,20.067,20.0,4.37,collecting,1,1
35.0,20.089,20.0,4.16,collecting,1,1
35.05,20.091,20.0,4.1,collecting,1,1
35.1,19.934,20.0,5.15,collecting,1,1
35.15,20.209,20.0,3.16,collecting,1,1
35.2,20.069,20.0,4.16,collecting,1,1
35.25,20.1,20.0,3.91,collecting,1,1
35.3,20.158,20.0,3.5,collecting,1,1
35.35,20.097,20.0,3.93,collecting,1,1
35.4,19.946,20.0,4.95,collecting,1,1
35.45,20.113,20.0,3.73,collecting,1,1
35.5,19.939,20.0,4.93,collecting,1,1
35.55,20.15,20.0,3.41,collecting,1,1
35.6,19.853,20.0,5.48,collecting,1,1
35.65,20.267,20.0,2.54,collecting,1,1
35.7,20.026,20.0,4.28,collecting,1,1
35.75,20.073,20.0,3.93,collecting,1,1
35.8,20.267,20.0,2.59,collecting,1,1
35.85,19.934,20.0,4.96,collecting,1,1
35.9,20.292,20.0,2.43,collecting,1,1
35.95,19.986,20.0,4.61,collecting,1,1
36.0,20.251,20.0,2.74,collecting,1,1
36.05,20.241,20.0,2.86,collecting,1,1
36.1,20.03,20.0,4.37,collecting,1,1
36.15,20.153,20.0,3.48,collecting,1,1
36.2,20.107,20.0,3.8,collecting,1,1
36.25,20.127,20.0,3.65,collecting,1,1
36.3,19.96,20.0,4.81,collecting,1,1
36.35,19.903,20.0,5.13,collecting,1,1
36.4,20.009,20.0,4.32,collecting,1,1
36.45,20.14,20.0,3.4,collecting,1,1
36.5,20.052,20.0,4.04,collecting,1,1
36.55,19.982,20.0,4.5,collecting,1,1
36.6,19.873,20.0,5.22,collecting,1,1
36.65,20.06,20.0,3.86,collecting,1,1
36.7,19.757,20.0,5.96,collecting,1,1
36.75,20.199,20.0,2.81,collecting,1,1
36.8,20.281,20.0,2.32,collecting,1,1
36.85,20.04,20.0,4.08,collecting,1,1
36.9,20.169,20.0,3.18,collecting,1,1
36.95,20.083,20.0,3.81,collecting,1,1
37.0,20.037,20.0,4.14,collecting,1,1
37.05,19.971,20.0,4.57,collecting,1,1
37.1,19.863,20.0,5.27,collecting,1,1
37.15,19.819,20.0,5.5,collecting,1,1
37.2,20.015,20.0,4.07,collecting,1,1
37.25,20.196,20.0,2.83,collecting,1,1
37.3,19.702,20.0,6.3,collecting,1,1
37.35,19.942,20.0,4.53,collecting,1,1
37.4,19.909,20.0,4.74,collecting,1,1
37.45,19.935,20.0,4.54,collecting,1,1
37.5,19.989,20.0,4.15,collecting,1,1
37.55,19.933,20.0,4.55,collecting,1,1
37.6,20.16,20.0,2.97,collecting,1,1
37.65,19.984,20.0,4.26,collecting,1,1
37.7,19.981,20.0,4.29,collecting,1,1
37.75,19.962,20.0,4.41,collecting,1,1
37.8,20.113,20.0,3.36,collecting,1,1
37.85,20.112,20.0,3.42,collecting,1,1
37.9,19.885,20.0,5.02,collecting,1,1
37.95,19.821,20.0,5.41,collecting,1,1
38.0,19.899,20.0,4.81,collecting,1,1
38.05,20.055,20.0,3.7,collecting,1,1
38.1,20.139,20.0,3.16,collecting,1,1
38.15,20.066,20.0,3.73,collecting,1,1
38.2,19.915,20.0,4.79,collecting,1,1
38.25,19.942,20.0,4.57,collecting,1,1
38.3,20.067,20.0,3.69,collecting,1,1
38.35,20.143,20.0,3.2,collecting,1,1
38.4,20.066,20.0,3.78,collecting,1,1
38.45,20.213,20.0,2.79,collecting,1,1
38.5,20.076,20.0,3.81,collecting,1,1
38.55,19.754,20.0,6.03,collecting,1,1
38.6,19.835,20.0,5.35,collecting,1,1
38.65,20.002,20.0,4.13,collecting,1,1
38.7,19.764,20.0,5.78,collecting,1,1
38.75,20.018,20.0,3.94,collecting,1,1
38.8,19.807,20.0,5.42,collecting,1,1
38.85,19.878,20.0,4.87,collecting,1,1
38.9,19.732,20.0,5.85,collecting,1,1
38.95,19.882,20.0,4.74,collecting,1,1
39.0,19.92,20.0,4.47,collecting,1,1
39.05,19.955,20.0,4.24,collecting,1,1
39.1,19.774,20.0,5.51,collecting,1,1
39.15,20.122,20.0,3.06,collecting,1,1
39.2,20.22,20.0,2.48,collecting,1,1
39.25,20.157,20.0,3.03,collecting,1,1
39.3,19.799,20.0,5.56,collecting,1,1
39.35,19.754,20.0,5.8,collecting,1,1
39.4,20.072,20.0,3.53,collecting,1,1
39.45,20.28,20.0,2.15,collecting,1,1
39.5,19.861,20.0,5.16,collecting,1,1
39.55,19.938,20.0,4.58,collecting,1,1
39.6,20.147,20.0,3.13,collecting,1,1
39.65,19.915,20.0,4.78,collecting,1,1
39.7,20.095,20.0,3.52,collecting,1,1
39.75,19.732,20.0,6.05,collecting,1,1
39.8,20.001,20.0,4.1,collecting,1,1
39.85,20.179,20.0,2.89,collecting,1,1
39.9,19.952,20.0,4.53,collecting,1,1
39.95,20.292,20.0,2.18,collecting,1,1
40.0,19.977,20.0,4.46,collecting,1,1
40.05,20.168,20.0,3.12,collecting,1,1
40.1,19.865,20.0,5.25,collecting,1,1
40.15,19.806,20.0,5.59,collecting,1,1
40.2,20.087,20.0,3.57,collecting,1,1
40.25,19.69,20.0,6.34,collecting,1,1
40.3,19.964,20.0,4.34,collecting,1,1
40.35,19.926,20.0,4.6,collecting,1,1
40.4,20.021,20.0,3.94,collecting,1,1
40.45,19.95,20.0,4.45,collecting,1,1
40.5,19.987,20.0,4.19,collecting,1,1
40.55,19.495,20.0,7.59,collecting,1,1
40.6,19.952,20.0,4.26,collecting,1,1
40.65,20.028,20.0,3.76,collecting,1,1
40.7,20.075,20.0,3.48,collecting,1,1
40.75,19.801,20.0,5.43,collecting,1,1
40.8,20.028,20.0,3.81,collecting,1,1
40.85,19.971,20.0,4.25,collecting,1,1
40.9,20.106,20.0,3.33,collecting,1,1
40.95,19.883,20.0,4.93,collecting,1,1
41.0,20.044,20.0,3.79,collecting,1,1
41.05,19.668,20.0,6.41,collecting,1,1
41.1,20.082,20.0,3.45,collecting,1,1
41.15,20.263,20.0,2.27,collecting,1,1
41.2,20.256,20.0,2.44,collecting,1,1
41.25,19.625,20.0,6.88,collecting,1,1
41.3,19.939,20.0,4.57,collecting,1,1
41.35,19.919,20.0,4.69,collecting,1,1
41.4,20.219,20.0,2.61,collecting,1,1
41.45,19.918,20.0,4.78,collecting,1,1
41.5,19.987,20.0,4.27,collecting,1,1
41.55,19.839,20.0,5.29,collecting,1,1
41.6,19.874,20.0,4.99,collecting,1,1
41.65,20.113,20.0,3.31,collecting,1,1
41.7,19.985,20.0,4.26,collecting,1,1
41.75,19.903,20.0,4.83,collecting,1,1
41.8,19.78,20.0,5.64,collecting,1,1
41.85,20.024,20.0,3.9,collecting,1,1
41.9,19.853,20.0,5.11,collecting,1,1
41.95,19.964,20.0,4.31,collecting,1,1
42.0,20.112,20.0,3.3,collecting,1,1
42.05,20.022,20.0,3.98,collecting,1,1
42.1,19.908,20.0,4.79,collecting,1,1
42.15,19.884,20.0,4.93,collecting,1,1
42.2,19.814,20.0,5.38,collecting,1,1
42.25,19.866,20.0,4.97,collecting,1,1
42.3,19.9,20.0,4.71,collecting,1,1
42.35,19.922,20.0,4.55,collecting,1,1
42.4,20.088,20.0,3.41,collecting,1,1
42.45,19.877,20.0,4.93,collecting,1,1
42.5,20.202,20.0,2.67,collecting,1,1
42.55,20.083,20.0,3.6,collecting,1,1
42.6,20.049,20.0,3.87,collecting,1,1
42.65,19.87,20.0,5.13,collecting,1,1
42.7,20.098,20.0,3.51,collecting,1,1
42.75,20.146,20.0,3.23,collecting,1,1
42.8,19.73,20.0,6.15,collecting,1,1
42.85,20.176,20.0,2.97,collecting,1,1
42.9,19.811,20.0,5.56,collecting,1,1
42.95,19.914,20.0,4.77,collecting,1,1
43.0,19.842,20.0,5.24,collecting,1,1
43.05,20.207,20.0,2.69,collecting,1,1
43.1,19.7,20.0,6.27,collecting,1,1
43.15,20.007,20.0,4.05,collecting,1,1
43.2,20.084,20.0,3.54,collecting,1,1
43.25,19.875,20.0,5.03,collecting,1,1
43.3,19.783,20.0,5.63,collecting,1,1
43.35,19.742,20.0,5.84,collecting,1,1
43.4,19.969,20.0,4.21,collecting,1,1
43.45,19.933,20.0,4.48,collecting,1,1
43.5,19.788,20.0,5.49,collecting,1,1
43.55,20.166,20.0,2.84,collecting,1,1
43.6,20.272,20.0,2.22,collecting,1,1
43.65,19.868,20.0,5.13,collecting,1,1
43.7,19.642,20.0,6.63,collecting,1,1
43.75,20.1,20.0,3.36,collecting,1,1
43.8,19.855,20.0,5.11,collecting,1,1
43.85,19.823,20.0,5.3,collecting,1,1
43.9,20.039,20.0,3.77,collecting,1,1
43.95,20.028,20.0,3.89,collecting,1,1
44.0,19.905,20.0,4.78,collecting,1,1
44.05,19.919,20.0,4.67,collecting,1,1
44.1,19.908,20.0,4.74,collecting,1,1
44.15,20.079,20.0,3.55,collecting,1,1
44.2,19.983,20.0,4.27,collecting,1,1
44.25,19.872,20.0,5.04,collecting,1,1
44.3,20.049,20.0,3.79,collecting,1,1
44.35,20.056,20.0,3.79,collecting,1,1
44.4,20.208,20.0,2.77,collecting,1,1
44.45,19.765,20.0,5.92,collecting,1,1
44.5,19.823,20.0,5.42,collecting,1,1
44.55,19.787,20.0,5.61,collecting,1,1
44.6,19.654,20.0,6.46,collecting,1,1
44.65,19.897,20.0,4.69,collecting,1,1
44.7,20.016,20.0,3.87,collecting,1,1
44.75,19.91,20.0,4.65,collecting,1,1
44.8,20.125,20.0,3.17,collecting,1,1
44.85,19.984,20.0,4.23,collecting,1,1
44.9,19.966,20.0,4.37,collecting,1,1
44.95,20.177,20.0,2.93,collecting,1,1
45.0,20.087,20.0,3.64,collecting,1,1
45.05,19.951,20.0,4.62,collecting,1,1
45.1,19.88,20.0,5.09,collecting,1,1
45.15,19.905,20.0,4.87,collecting,1,1
45.2,20.056,20.0,3.81,collecting,1,1
45.25,20.036,20.0,3.98,collecting,1,1
45.3,20.165,20.0,3.12,collecting,1,1
45.35,20.06,20.0,3.91,collecting,1,1
45.4,19.717,20.0,6.29,collecting,1,1
45.45,20.018,20.0,4.1,collecting,1,1
45.5,20.083,20.0,3.67,collecting,1,1
45.55,19.952,20.0,4.61,collecting,1,1
45.6,19.849,20.0,5.3,collecting,1,1
45.65,20.227,20.0,2.65,collecting,1,1
45.7,19.9,20.0,5.0,collecting,1,1
45.75,19.853,20.0,5.28,collecting,1,1
45.8,19.829,20.0,5.39,collecting,1,1
45.85,19.968,20.0,4.38,collecting,1,1
45.9,19.96,20.0,4.44,collecting,1,1
45.95,20.081,20.0,3.61,collecting,1,1
46.0,19.761,20.0,5.87,collecting,1,1
46.05,19.789,20.0,5.59,collecting,1,1
46.1,20.087,20.0,3.48,collecting,1,1
46.15,19.995,20.0,4.18,collecting,1,1
46.2,20.07,20.0,3.69,collecting,1,1
46.25,19.922,20.0,4.75,collecting,1,1
46.3,20.047,20.0,3.87,collecting,1,1
46.35,20.156,20.0,3.16,collecting,1,1
46.4,19.838,20.0,5.42,collecting,1,1
46.45,19.802,20.0,5.6,collecting,1,1
46.5,20.089,20.0,3.56,collecting,1,1
46.55,19.812,20.0,5.52,collecting,1,1
46.6,20.147,20.0,3.16,collecting,1,1
46.65,19.803,20.0,5.6,collecting,1,1
46.7,20.013,20.0,4.09,collecting,1,1
46.75,19.747,20.0,5.94,collecting,1,1
46.8,19.853,20.0,5.13,collecting,1,1
46.85,20.071,20.0,3.6,collecting,1,1
46.9,20.126,20.0,3.28,collecting,1,1
46.95,19.812,20.0,5.52,collecting,1,1
47.0,19.935,20.0,4.61,collecting,1,1
47.05,20.075,20.0,3.65,collecting,1,1
47.1,19.893,20.0,4.95,collecting,1,1
47.15,19.655,20.0,6.56,collecting,1,1
47.2,19.866,20.0,4.99,collecting,1,1
47.25,20.181,20.0,2.81,collecting,1,1
47.3,20.109,20.0,3.42,collecting,1,1
47.35,20.12,20.0,3.41,collecting,1,1
47.4,19.842,20.0,5.38,collecting,1,1
47.45,19.941,20.0,4.64,collecting,1,1
47.5,19.966,20.0,4.46,collecting,1,1
47.55,19.915,20.0,4.81,collecting,1,1
47.6,19.839,20.0,5.32,collecting,1,1
47.65,20.237,20.0,2.53,collecting,1,1
47.7,20.177,20.0,3.06,collecting,1,1
47.75,19.844,20.0,5.43,collecting,1,1
47.8,20.083,20.0,3.72,collecting,1,1
47.85,19.939,20.0,4.75,collecting,1,1
47.9,19.906,20.0,4.95,collecting,1,1
47.95,20.207,20.0,2.85,collecting,1,1
48.0,19.824,20.0,5.57,collecting,1,1
48.05,20.056,20.0,3.9,collecting,1,1
48.1,19.969,20.0,4.53,collecting,1,1
48.15,20.039,20.0,4.04,collecting,1,1
48.2,20.177,20.0,3.1,collecting,1,1
48.25,20.078,20.0,3.86,collecting,1,1
48.3,19.68,20.0,6.62,collecting,1,1
48.35,19.911,20.0,4.88,collecting,1,1
48.4,19.939,20.0,4.67,collecting,1,1
48.45,20.058,20.0,3.84,collecting,1,1
48.5,19.798,20.0,5.66,collecting,1,1
48.55,20.034,20.0,3.97,collecting,1,1
48.6,19.809,20.0,5.55,collecting,1,1
48.65,20.043,20.0,3.88,collecting,1,1
48.7,19.944,20.0,4.6,collecting,1,1
48.75,19.788,20.0,5.67,collecting,1,1
48.8,20.08,20.0,3.6,collecting,1,1
48.85,19.966,20.0,4.44,collecting,1,1
48.9,20.063,20.0,3.78,collecting,1,1
48.95,19.891,20.0,5.01,collecting,1,1
49.0,20.129,20.0,3.33,collecting,1,1
49.05,19.588,20.0,7.13,collecting,1,1
49.1,19.993,20.0,4.19,collecting,1,1
49.15,20.167,20.0,3.02,collecting,1,1
49.2,19.804,20.0,5.6,collecting,1,1
49.25,20.071,20.0,3.71,collecting,1,1
49.3,19.909,20.0,4.87,collecting,1,1
49.35,20.008,20.0,4.17,collecting,1,1
49.4,19.908,20.0,4.88,collecting,1,1
49.45,20.143,20.0,3.24,collecting,1,1
49.5,20.391,20.0,1.61,collecting,1,1
49.55,19.965,20.0,4.7,collecting,1,1
49.6,20.028,20.0,4.23,collecting,1,1
49.65,19.808,20.0,5.74,collecting,1,1
49.7,19.921,20.0,4.88,collecting,1,1
49.75,19.945,20.0,4.69,collecting,1,1
49.8,19.802,20.0,5.65,collecting,1,1
49.85,20.178,20.0,3.0,collecting,1,1
49.9,20.041,20.0,4.03,collecting,1,1
49.95,19.817,20.0,5.59,collecting,1,1
50.0,20.106,20.0,3.53,collecting,1,1
50.05,20.07,20.0,3.84,collecting,1,1
50.1,20.001,20.0,4.34,collecting,1,1
50.15,19.949,20.0,4.7,collecting,1,1
50.2,20.039,20.0,4.06,collecting,1,1
50.25,19.906,20.0,4.99,collecting,1,1
50.3,19.589,20.0,7.13,collecting,1,1
50.35,20.118,20.0,3.34,collecting,1,1
50.4,20.062,20.0,3.8,collecting,1,1
50.45,20.155,20.0,3.21,collecting,1,1
50.5,19.95,20.0,4.69,collecting,1,1
50.55,19.931,20.0,4.8,collecting,1,1
50.6,19.903,20.0,4.97,collecting,1,1
50.65,20.243,20.0,2.6,collecting,1,1
50.7,20.167,20.0,3.23,collecting,1,1
50.75,19.976,20.0,4.6,collecting,1,1
50.8,19.932,20.0,4.88,collecting,1,1
50.85,19.847,20.0,5.43,collecting,1,1
50.9,20.101,20.0,3.62,collecting,1,1
50.95,20.05,20.0,4.02,collecting,1,1
51.0,19.902,20.0,5.06,collecting,1,1
51.05,19.848,20.0,5.38,collecting,1,1
51.1,19.983,20.0,4.4,collecting,1,1
51.15,19.997,20.0,4.3,collecting,1,1
51.2,19.936,20.0,4.73,collecting,1,1
51.25,19.925,20.0,4.79,collecting,1,1
51.3,19.972,20.0,4.45,collecting,1,1
51.35,19.814,20.0,5.54,collecting,1,1
51.4,19.91,20.0,4.82,collecting,1,1
51.45,20.062,20.0,3.76,collecting,1,1
51.5,20.076,20.0,3.72,collecting,1,1
51.55,19.974,20.0,4.47,collecting,1,1
51.6,20.026,20.0,4.11,collecting,1,1
51.65,20.059,20.0,3.9,collecting,1,1
51.7,20.116,20.0,3.54,collecting,1,1
51.75,20.246,20.0,2.69,collecting,1,1
51.8,19.944,20.0,4.86,collecting,1,1
51.85,19.902,20.0,5.11,collecting,1,1
51.9,20.228,20.0,2.82,collecting,1,1
51.95,19.822,20.0,5.69,collecting,1,1
52.0,20.173,20.0,3.2,collecting,1,1
52.05,20.303,20.0,2.36,collecting,1,1
52.1,20.199,20.0,3.19,collecting,1,1
52.15,20.099,20.0,3.92,collecting,1,1
52.2,19.873,20.0,5.48,collecting,1,1
52.25,20.181,20.0,3.27,collecting,1,1
52.3,20.393,20.0,1.85,collecting,1,1
52.35,20.113,20.0,3.9,collecting,1,1
52.4,20.24,20.0,3.03,collecting,1,1
52.45,20.218,20.0,3.22,collecting,1,1
52.5,19.984,20.0,4.86,collecting,1,1
52.55,20.157,20.0,3.6,collecting,1,1
52.6,20.263,20.0,2.88,collecting,1,1
52.65,20.363,20.0,2.24,collecting,1,1
52.7,20.053,20.0,4.45,collecting,1,1
52.75,20.377,20.0,2.17,collecting,1,1
52.8,20.234,20.0,3.23,collecting,1,1
52.85,20.004,20.0,4.83,collecting,1,1
52.9,20.313,20.0,2.62,collecting,1,1
52.95,20.029,20.0,4.63,collecting,1,1
53.0,20.266,20.0,2.93,collecting,1,1
53.05,19.877,20.0,5.64,collecting,1,1
53.1,20.034,20.0,4.44,collecting,1,1
53.15,19.89,20.0,5.39,collecting,1,1
53.2,20.163,20.0,3.42,collecting,1,1
53.25,20.145,20.0,3.57,collecting,1,1
53.3,20.25,20.0,2.86,collecting,1,1
53.35,19.934,20.0,5.09,collecting,1,1
53.4,19.997,20.0,4.58,collecting,1,1
53.45,20.283,20.0,2.57,collecting,1,1
53.5,20.177,20.0,3.37,collecting,1,1
53.55,20.254,20.0,2.86,collecting,1,1
53.6,20.161,20.0,3.55,collecting,1,1
53.65,19.971,20.0,4.86,collecting,1,1
53.7,20.001,20.0,4.59,collecting,1,1
53.75,20.2,20.0,3.17,collecting,1,1
53.8,20.094,20.0,3.94,collecting,1,1
53.85,19.919,20.0,5.13,collecting,1,1
53.9,20.088,20.0,3.89,collecting,1,1
53.95,19.776,20.0,6.03,collecting,1,1
54.0,20.277,20.0,2.46,collecting,1,1
54.05,20.083,20.0,3.89,collecting,1,1
54.1,19.851,20.0,5.49,collecting,1,1
54.15,20.044,20.0,4.07,collecting,1,1
54.2,19.933,20.0,4.83,collecting,1,1
54.25,20.372,20.0,1.77,collecting,1,1
54.3,19.962,20.0,4.72,collecting,1,1
54.35,20.117,20.0,3.61,collecting,1,1
54.4,19.947,20.0,4.8,collecting,1,1
54.45,19.891,20.0,5.14,collecting,1,1
54.5,19.988,20.0,4.4,collecting,1,1
54.55,20.139,20.0,3.35,collecting,1,1
54.6,20.422,20.0,1.45,collecting,1,1
54.65,19.898,20.0,5.2,collecting,1,1
54.7,20.168,20.0,3.27,collecting,1,1
54.75,19.891,20.0,5.21,collecting,1,1
54.8,19.992,20.0,4.44,collecting,1,1
54.85,19.913,20.0,4.96,collecting,1,1
54.9,19.866,20.0,5.23,collecting,1,1
54.95,19.954,20.0,4.56,collecting,1,1
55.0,20.104,20.0,3.51,collecting,1,1
55.05,20.289,20.0,2.28,collecting,1,1
55.1,19.989,20.0,4.46,collecting,1,1
55.15,19.766,20.0,5.96,collecting,1,1
55.2,20.04,20.0,3.97,collecting,1,1
55.25,20.203,20.0,2.86,collecting,1,1
55.3,20.051,20.0,3.98,collecting,1,1
55.35,20.088,20.0,3.74,collecting,1,1
55.4,20.198,20.0,2.99,collecting,1,1
55.45,20.27,20.0,2.56,collecting,1,1
55.5,20.045,20.0,4.18,collecting,1,1
55.55,20.208,20.0,3.04,collecting,1,1
55.6,19.926,20.0,5.02,collecting,1,1
55.65,20.232,20.0,2.85,collecting,1,1
55.7,20.194,20.0,3.17,collecting,1,1
55.75,20.128,20.0,3.66,collecting,1,1
55.8,20.26,20.0,2.75,collecting,1,1
55.85,19.969,20.0,4.8,collecting,1,1
55.9,20.092,20.0,3.89,collecting,1,1
55.95,19.98,20.0,4.65,collecting,1,1
56.0,20.194,20.0,3.13,collecting,1,1
56.05,19.95,20.0,4.84,collecting,1,1
56.1,20.006,20.0,4.4,collecting,1,1
56.15,20.0,20.0,4.41,collecting,1,1
56.2,20.045,20.0,4.07,collecting,1,1
56.25,20.021,20.0,4.22,collecting,1,1
56.3,20.147,20.0,3.34,collecting,1,1
56.35,20.11,20.0,3.63,collecting,1,1
56.4,19.964,20.0,4.65,collecting,1,1
56.45,20.206,20.0,2.94,collecting,1,1
56.5,20.264,20.0,2.6,collecting,1,1
56.55,20.125,20.0,3.62,collecting,1,1
56.6,20.212,20.0,3.03,collecting,1,1
56.65,20.328,20.0,2.27,collecting,1,1
56.7,20.177,20.0,3.39,collecting,1,1
56.75,20.131,20.0,3.71,collecting,1,1
56.8,20.221,20.0,3.08,collecting,1,1
56.85,20.038,20.0,4.36,collecting,1,1
56.9,20.166,20.0,3.42,collecting,1,1
56.95,19.888,20.0,5.34,collecting,1,1
57.0,20.114,20.0,3.69,collecting,1,1
57.05,20.129,20.0,3.58,collecting,1,1
